,train_loss,train_acc,doublesum_train,doublesum_eval,doublesum_eval2,test_loss,test_acc
0,1.0058932161013285,0.8093833333333333,0.782286524772644,0.7880074381828308,0.7861329913139343,0.14414307415485383,0.9731
1,0.7582709766705831,0.8629666666666667,0.7143477201461792,0.7238173484802246,0.7238467335700989,0.11061917877197265,0.9832
2,0.7100061879793803,0.8622333333333333,0.6832314133644104,0.6912671327590942,0.69159334897995,0.09490430092811585,0.9859
3,0.6762449230511983,0.8682166666666666,0.6428874135017395,0.6529468297958374,0.6521934866905212,0.06759740219116211,0.9895
